dataset,battery_name,window_start,mse,mae,rmse
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,100,0.006692538124881045,0.08091321289043556,0.08180793436385646
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,150,0.0023923096429509633,0.047428154123753216,0.0489112425005843
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,200,0.005423372758856331,0.07154235204902158,0.07364355205214053
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,250,0.011038161819478629,0.10331029304811304,0.1050626566363074
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,300,0.017816410893672783,0.13059836070738112,0.13347812889635807
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,350,0.021912345752671397,0.14556087119750566,0.14802819242519782
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,50,0.0032422519437777745,0.05398007891173609,0.05694077575672617
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l,0,0.0020281143342761655,0.039774720035034114,0.04503459041976696
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l,100,0.002487290120112657,0.043473654419722445,0.04987273924813692
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l,150,0.0018603010379511043,0.039210025743523544,0.04313120723966701
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l,200,0.005433003572906321,0.07063246796970318,0.07370891108208234
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l,250,0.00665451360357134,0.07685823859731873,0.08157520213625793
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l,50,0.004344375306277252,0.05386312605970229,0.06591187530542013
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n,0,0.0010249758610560555,0.026087223502035073,0.03201524419797631
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n,100,0.001387037510264843,0.03251045586867794,0.03724295249124112
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n,150,0.0002615018527007466,0.012977275270343923,0.01617101891349913
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n,200,0.0008619835052917719,0.023070840846924033,0.029359555604466698
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n,250,0.010232196932039578,0.09831543312587104,0.10115432235964797
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n,50,0.0019573146570479056,0.03960874970774482,0.04424154899015071
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,0,0.0003960508882805114,0.016043923072536728,0.01990102731721434
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,100,0.0011381459762391563,0.028918897779392872,0.03373641913776796
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,150,0.005946142410769057,0.07526597832860887,0.07711123401145295
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,200,0.004190076294994905,0.06191402395962756,0.06473079865871349
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,250,0.0068650449149590675,0.08042060654059596,0.08285556659005518
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,300,0.00865429540096707,0.0898141245379143,0.09302846554129048
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,50,0.0007098366179200587,0.021726342066527814,0.026642759202456092
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,0,0.0004925102608758403,0.019462286860997192,0.022192572200532328
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,100,0.0006939413339886077,0.021487518055130734,0.02634276625543733
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,150,0.0007880795892439374,0.022836103053600593,0.02807275528415295
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,200,0.0014690081362740287,0.03296022826886448,0.03832764193469289
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,250,0.002811377128547105,0.0485410202150109,0.0530224209985465
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,300,0.006312177613837749,0.07671733196606652,0.0794492140542482
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,50,0.00022480389256138972,0.010991021380904981,0.014993461660383492
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s,0,0.0011576120411483344,0.029175159912620083,0.034023698228563194
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s,100,0.0061824133716135285,0.07400661826043178,0.07862832423251515
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s,150,0.004047675027914579,0.05540866681798709,0.06362134097859443
